qty_dot_url,qty_hyphen_url,qty_slash_url,qty_dot_domain,qty_hyphen_domain,qty_dot_directory,qty_hyphen_directory,length_url,domain_length,directory_length,file_length,time_response,qty_ip_resolved,qty_nameservers,phishing
3,0,1,3,0,0,0,19,18,1,0,0.8828870000000001,1,2,0
3,0,0,3,0,-1,-1,16,16,-1,-1,1.017325,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.423855,2,2,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.272594,1,2,0
1,0,1,1,0,0,0,19,11,8,7,0.271272,2,12,0
4,0,0,4,0,-1,-1,34,34,-1,-1,-1.0,1,1,0
2,0,0,2,0,-1,-1,11,11,-1,-1,0.345752,1,4,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.680462,2,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.350692,2,2,0
1,0,0,1,0,-1,-1,12,12,-1,-1,1.297212,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.594245,1,2,0
2,0,0,2,0,-1,-1,14,14,-1,-1,10.119145,4,4,0
2,0,0,2,0,-1,-1,13,13,-1,-1,1.038337,1,2,0
1,0,0,1,0,-1,-1,7,7,-1,-1,0.126653,1,2,0
3,0,0,3,0,-1,-1,15,15,-1,-1,-1.0,-1,4,0
2,0,0,2,0,-1,-1,13,13,-1,-1,-1.0,-1,0,0
3,2,1,2,2,1,0,31,21,10,9,0.267066,1,2,0
1,0,0,1,0,-1,-1,13,13,-1,-1,0.477774,3,4,0
3,0,0,3,0,-1,-1,21,21,-1,-1,-1.0,1,2,0
1,0,1,1,0,0,0,19,9,6,5,0.133422,1,4,0
2,0,3,2,0,0,0,47,16,31,15,0.223129,1,2,0
3,0,1,3,0,0,0,27,26,1,0,0.39777,1,4,0
2,0,0,2,0,-1,-1,18,18,-1,-1,-1.0,-1,4,0
3,0,1,2,0,1,0,26,15,11,10,0.429365,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,0.255519,2,2,0
1,0,0,1,0,-1,-1,11,11,-1,-1,0.289008,2,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.516407,1,2,0
3,0,0,3,0,-1,-1,19,19,-1,-1,1.012447,1,2,0
1,0,0,1,0,-1,-1,10,10,-1,-1,1.604337,2,2,0
2,0,0,2,0,-1,-1,11,11,-1,-1,0.167124,1,2,0
1,0,1,1,0,0,0,24,23,1,0,0.752607,1,2,0
1,0,1,1,0,0,0,10,9,1,0,1.563603,1,4,0
1,0,0,1,0,-1,-1,22,22,-1,-1,1.231303,1,2,0
2,0,1,2,0,0,0,18,17,1,0,0.396599,1,3,0
6,0,1,2,0,1,0,84,16,10,9,0.225182,1,2,0
2,0,1,2,0,0,0,11,10,1,0,0.136187,1,3,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.391957,4,2,0
2,0,5,2,0,0,0,45,21,24,1,0.208282,-1,5,0
3,0,0,3,0,-1,-1,24,24,-1,-1,-1.0,1,2,0
2,0,2,2,0,0,0,71,16,55,49,0.033174,1,3,0
2,0,0,2,0,-1,-1,18,18,-1,-1,5.621538,1,2,0
1,0,0,1,0,-1,-1,18,18,-1,-1,1.30439,2,2,0
2,0,0,2,0,-1,-1,21,21,-1,-1,-1.0,-1,4,0
3,0,0,3,0,-1,-1,14,14,-1,-1,0.111975,2,3,0
2,0,2,2,0,0,0,20,11,9,0,0.089413,4,4,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.47485,2,2,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.556833,2,3,0
3,0,0,3,0,-1,-1,23,23,-1,-1,0.539381,5,2,0
2,0,1,1,0,1,0,32,10,17,16,0.369127,1,2,0
3,0,0,3,0,-1,-1,16,16,-1,-1,1.034416,1,3,0
2,0,2,1,0,1,0,39,13,26,17,1.711697,1,2,0
2,0,0,2,0,-1,-1,19,19,-1,-1,0.891806,2,2,0
1,0,1,1,0,0,0,16,15,1,0,1.018355,2,2,0
2,0,0,2,0,-1,-1,21,21,-1,-1,0.704919,1,2,0
3,0,1,3,0,0,0,21,20,1,0,0.269501,2,2,0
3,0,0,3,0,-1,-1,14,14,-1,-1,0.949385,-1,2,0
2,0,1,2,0,0,0,11,10,1,0,0.7817,1,6,0
1,0,1,1,0,0,0,13,12,1,0,2.0339400000000003,2,2,0
4,1,2,3,0,1,1,46,18,28,19,0.392304,1,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,1.978889,1,3,0
2,0,1,1,0,1,0,20,10,10,9,0.298145,9,2,0
2,1,3,2,0,0,1,48,25,23,0,0.523734,1,4,0
4,0,1,3,0,1,0,31,17,14,13,2.118615,1,2,0
3,0,0,3,0,-1,-1,21,21,-1,-1,-1.0,-1,4,0
2,0,0,2,0,-1,-1,32,32,-1,-1,0.274188,1,4,0
2,0,0,2,0,-1,-1,22,22,-1,-1,1.10554,2,2,0
2,0,0,2,0,-1,-1,24,24,-1,-1,0.404607,1,2,0
4,0,0,4,0,-1,-1,21,21,-1,-1,4.316455,1,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.607212,1,4,0
2,0,0,2,0,-1,-1,17,17,-1,-1,-1.0,2,2,0
2,0,3,2,0,0,0,45,28,17,1,0.239958,1,2,0
2,0,1,2,0,0,0,28,18,10,9,0.207641,1,5,0
4,0,0,4,0,-1,-1,21,21,-1,-1,1.752105,1,3,0
2,1,2,2,0,0,1,40,13,27,5,0.214768,1,4,0
4,0,0,4,0,-1,-1,19,19,-1,-1,1.704795,1,3,0
2,0,1,2,0,0,0,15,14,1,0,0.678994,2,4,0
3,0,0,3,0,-1,-1,17,17,-1,-1,0.060396,1,4,0
1,0,2,1,0,0,0,22,11,1,0,0.256666,2,10,0
3,0,0,3,0,-1,-1,14,14,-1,-1,3.506066000000001,1,2,0
3,0,0,3,0,-1,-1,16,16,-1,-1,0.464274,1,1,0
3,0,2,2,0,1,0,36,15,21,12,0.058447,1,8,0
1,0,1,1,0,0,0,18,17,1,0,3.580719,1,2,0
2,0,1,2,0,0,0,17,16,1,0,0.119238,1,1,0
3,0,1,3,0,0,0,18,17,1,0,0.6324420000000001,1,3,0
3,0,0,3,0,-1,-1,16,16,-1,-1,0.644766,1,2,0
1,0,0,1,0,-1,-1,15,15,-1,-1,1.061235,1,3,0
2,0,0,2,0,-1,-1,15,15,-1,-1,-1.0,-1,4,0
1,0,0,1,0,-1,-1,9,9,-1,-1,0.023791,2,2,0
2,0,0,2,0,-1,-1,29,29,-1,-1,0.477541,1,4,0
2,0,1,2,0,0,0,12,11,1,0,0.208234,1,4,0
2,1,0,2,1,-1,-1,16,16,-1,-1,0.335936,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.666315,1,2,0
3,1,0,3,1,-1,-1,21,21,-1,-1,0.7007479999999999,1,2,0
2,1,0,2,1,-1,-1,18,18,-1,-1,0.120278,1,2,0
2,0,1,2,0,0,0,13,12,1,0,0.513914,4,4,0
2,0,0,2,0,-1,-1,18,18,-1,-1,-1.0,-1,2,0
1,0,0,1,0,-1,-1,9,9,-1,-1,0.351476,2,3,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.361771,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,4.125184,2,2,0
4,0,0,4,0,-1,-1,22,22,-1,-1,1.756242,1,4,0
2,0,2,2,0,0,0,23,15,8,0,0.480156,1,4,0
3,0,1,3,0,0,0,15,14,1,0,1.476086,1,5,0
1,4,3,1,1,0,3,43,17,26,0,0.118333,1,3,0
3,0,0,3,0,-1,-1,21,21,-1,-1,0.98296,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.200002,1,2,0
2,0,1,2,0,0,0,17,16,1,0,0.779624,4,4,0
2,0,0,2,0,-1,-1,22,22,-1,-1,-1.0,-1,4,0
2,0,1,1,0,1,0,28,6,14,13,0.3741,1,2,0
3,0,1,3,0,0,0,17,16,1,0,4.423363,-1,1,0
2,0,1,2,0,0,0,27,26,1,0,0.541285,1,4,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.18055,1,4,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.525762,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,-1.0,-1,3,0
2,0,0,2,0,-1,-1,12,12,-1,-1,5.161159,1,5,0
3,0,2,2,0,1,0,41,16,18,14,0.25292,1,2,0
2,0,1,2,0,0,0,20,14,6,5,0.626533,4,6,0
3,0,0,3,0,-1,-1,20,20,-1,-1,0.555685,4,8,0
2,0,1,2,0,0,0,35,34,1,0,4.067643,1,3,0
3,0,1,3,0,0,0,32,31,1,0,0.583037,1,4,0
3,0,0,3,0,-1,-1,20,20,-1,-1,0.218395,-1,3,0
3,0,2,2,0,1,0,29,12,17,9,0.17839,1,2,0
1,0,1,1,0,0,0,22,7,15,14,0.820341,2,3,0
3,0,1,3,0,0,0,14,13,1,0,4.403017,2,2,0
2,0,2,2,0,0,0,33,15,18,14,0.400995,1,8,0
2,2,1,2,2,0,0,26,25,1,0,0.814042,1,4,0
1,0,0,1,0,-1,-1,12,12,-1,-1,-1.0,-1,4,0
3,0,0,3,0,-1,-1,16,16,-1,-1,-1.0,-1,2,0
3,0,1,3,0,0,0,17,16,1,0,0.778471,1,4,0
2,0,0,2,0,-1,-1,17,17,-1,-1,-1.0,-1,4,0
2,0,2,2,0,0,0,29,16,13,7,0.031293,1,3,0
2,0,0,2,0,-1,-1,29,29,-1,-1,0.710403,1,2,0
2,2,1,2,0,0,2,32,10,22,21,0.546469,1,3,0
1,0,1,1,0,0,0,14,13,1,0,0.155698,2,2,0
2,0,1,2,0,0,0,42,16,12,11,0.227325,1,2,0
3,0,2,2,0,1,0,29,12,17,9,0.183285,1,2,0
1,0,0,1,0,-1,-1,13,13,-1,-1,0.740691,4,4,0
3,0,1,3,0,0,0,29,28,1,0,0.8795540000000001,1,4,0
3,0,1,3,0,0,0,16,15,1,0,0.967352,3,3,0
1,1,1,1,1,0,0,12,11,1,0,3.042374,1,2,0
3,0,2,2,0,1,0,46,23,23,18,-1.0,1,5,0
2,2,0,2,2,-1,-1,20,20,-1,-1,0.032802,1,2,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.256977,1,4,0
1,0,0,1,0,-1,-1,11,11,-1,-1,0.338691,1,5,0
2,0,1,2,0,0,0,18,17,1,0,6.216164,2,2,0
2,1,0,2,1,-1,-1,17,17,-1,-1,0.5023029999999999,1,2,0
2,0,2,2,0,0,0,29,17,12,0,0.257512,2,5,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.311911,2,2,0
2,2,0,2,2,-1,-1,28,28,-1,-1,0.431709,1,2,0
2,0,1,2,0,0,0,23,13,10,9,0.968022,4,2,0
1,0,1,1,0,0,0,18,17,1,0,0.2346530000000001,1,4,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.312438,1,2,0
3,0,0,3,0,-1,-1,19,19,-1,-1,-1.0,1,2,0
2,0,0,2,0,-1,-1,10,10,-1,-1,-1.0,-1,2,0
2,0,0,2,0,-1,-1,14,14,-1,-1,1.231835,1,2,0
2,0,1,2,0,0,0,26,25,1,0,0.5803510000000001,1,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.120786,1,2,0
4,0,0,4,0,-1,-1,24,24,-1,-1,-1.0,1,1,0
2,0,0,2,0,-1,-1,23,23,-1,-1,0.450139,1,4,0
1,0,0,1,0,-1,-1,13,13,-1,-1,0.584758,1,2,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.124659,1,2,0
2,0,3,2,0,0,0,46,28,18,2,0.239512,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,-1.0,-1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.5218109999999999,1,2,0
1,0,1,1,0,0,0,10,9,1,0,1.785268,1,4,0
2,0,1,2,0,0,0,17,16,1,0,7.470556,1,2,0
2,0,0,2,0,-1,-1,10,10,-1,-1,0.210417,1,2,0
2,1,0,2,1,-1,-1,14,14,-1,-1,-1.0,-1,5,0
1,0,2,1,0,0,0,27,20,7,0,1.045248,1,2,0
2,0,1,2,0,0,0,16,15,1,0,0.747553,4,4,0
2,0,1,2,0,0,0,22,21,1,0,3.795325,2,2,0
2,0,0,2,0,-1,-1,25,25,-1,-1,0.4670760000000001,1,4,0
2,0,0,2,0,-1,-1,12,12,-1,-1,3.173618,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.7419279999999999,1,2,0
2,1,1,2,1,0,0,16,15,1,0,0.6151439999999999,1,2,0
3,0,1,3,0,0,0,17,16,1,0,1.382735,2,5,0
2,0,0,2,0,-1,-1,21,21,-1,-1,0.974242,1,3,0
2,0,1,2,0,0,0,34,15,6,5,0.157067,1,4,0
2,0,3,2,0,0,0,46,28,18,2,0.242875,1,2,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.20525,1,4,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.203721,1,4,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.366076,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.111257,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.562884,1,2,0
2,0,0,2,0,-1,-1,21,21,-1,-1,0.158581,1,2,0
1,0,0,1,0,-1,-1,15,15,-1,-1,1.585313,1,3,0
4,0,1,3,0,1,0,31,13,18,17,1.658321,-1,4,0
2,1,0,2,1,-1,-1,16,16,-1,-1,4.774322,1,2,0
1,0,0,1,0,-1,-1,7,7,-1,-1,0.261297,2,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.41123,1,2,0
3,0,0,3,0,-1,-1,27,27,-1,-1,-1.0,1,4,0
2,0,2,2,0,0,0,23,11,12,6,0.117001,1,4,0
2,0,0,2,0,-1,-1,33,33,-1,-1,0.113586,1,4,0
2,0,2,2,0,0,0,47,15,32,28,0.392332,1,8,0
1,0,0,1,0,-1,-1,20,20,-1,-1,-1.0,-1,4,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.404581,1,4,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.214131,1,2,0
4,0,0,4,0,-1,-1,24,24,-1,-1,1.05944,1,2,0
1,1,1,1,1,0,0,16,15,1,0,0.106868,1,3,0
2,0,3,2,0,0,0,46,28,18,2,0.245663,1,2,0
2,0,1,2,0,0,0,18,17,1,0,1.565895,1,3,0
2,0,0,2,0,-1,-1,15,15,-1,-1,1.996427,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.269389,1,2,0
2,1,1,2,1,0,0,15,14,1,0,0.233786,1,3,0
2,3,0,2,3,-1,-1,34,34,-1,-1,0.265,1,2,0
2,0,0,2,0,-1,-1,27,27,-1,-1,0.409842,2,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,-1.0,-1,4,0
3,7,3,3,0,0,7,94,23,71,0,1.295524,2,3,0
2,0,1,2,0,0,0,22,21,1,0,0.288907,5,8,0
2,0,0,2,0,-1,-1,32,32,-1,-1,0.464614,2,4,0
3,13,3,2,0,1,13,132,18,114,105,0.11848,1,4,0
1,0,0,1,0,-1,-1,12,12,-1,-1,0.38009,2,2,0
2,0,0,2,0,-1,-1,21,21,-1,-1,0.372055,1,4,0
2,0,1,2,0,0,0,65,14,7,6,0.117526,1,4,0
1,0,0,1,0,-1,-1,16,16,-1,-1,-1.0,-1,0,0
2,0,0,2,0,-1,-1,16,16,-1,-1,-1.0,2,2,0
2,0,1,2,0,0,0,20,19,1,0,5.588101,1,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.289155,1,2,0
2,0,3,2,0,0,0,46,28,18,2,0.239764,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.624153,1,2,0
2,2,0,2,2,-1,-1,20,20,-1,-1,0.037052,1,2,0
2,0,1,2,0,0,0,13,12,1,0,1.047711,2,6,0
3,0,0,3,0,-1,-1,16,16,-1,-1,0.20981,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.304303,1,2,0
2,0,0,2,0,-1,-1,13,13,-1,-1,-1.0,-1,2,0
2,0,0,2,0,-1,-1,22,22,-1,-1,-1.0,2,2,0
3,0,0,3,0,-1,-1,15,15,-1,-1,0.189922,1,3,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.291409,1,2,0
2,0,0,2,0,-1,-1,24,24,-1,-1,-1.0,1,4,0
4,0,0,4,0,-1,-1,26,26,-1,-1,5.7221980000000014,1,2,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.381958,1,5,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.346396,1,3,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.209286,2,2,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.776562,1,2,0
3,0,1,3,0,0,0,22,21,1,0,0.8403649999999999,1,4,0
1,0,0,1,0,-1,-1,8,8,-1,-1,0.266672,1,4,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.233312,1,2,0
2,0,0,2,0,-1,-1,16,16,-1,-1,9.196273,1,2,0
2,0,1,2,0,0,0,21,20,1,0,1.338503,1,2,0
3,0,1,2,0,1,0,35,16,19,18,0.126873,1,2,0
2,0,2,2,0,0,0,31,27,4,0,0.611538,1,5,0
2,0,0,2,0,-1,-1,16,16,-1,-1,-1.0,-1,4,0
2,0,3,2,0,0,0,32,13,19,6,0.556723,5,2,0
2,0,1,2,0,0,0,28,27,1,0,0.424286,1,4,0
2,0,3,2,0,0,0,47,28,19,3,0.23915,1,2,0
1,0,0,1,0,-1,-1,19,19,-1,-1,7.082732000000001,2,2,0
2,2,3,2,0,0,2,54,16,38,15,0.210288,1,2,0
4,0,0,4,0,-1,-1,26,26,-1,-1,1.6509919999999998,1,3,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.227111,2,2,0
3,0,1,2,0,1,0,27,17,10,9,0.305031,1,1,0
3,0,0,3,0,-1,-1,17,17,-1,-1,0.26438,1,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.376193,2,2,0
4,0,0,4,0,-1,-1,20,20,-1,-1,0.796383,1,2,0
2,0,0,2,0,-1,-1,21,21,-1,-1,0.33777,2,4,0
2,0,0,2,0,-1,-1,17,17,-1,-1,0.567696,3,6,0
3,0,1,3,0,0,0,32,31,1,0,0.670276,1,4,0
2,0,0,2,0,-1,-1,13,13,-1,-1,0.41421,1,5,0
4,0,0,4,0,-1,-1,24,24,-1,-1,2.751123,1,2,0
2,0,2,2,0,0,0,40,16,24,18,0.0321889999999999,1,3,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.494717,1,4,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.183423,1,4,0
4,0,0,4,0,-1,-1,20,20,-1,-1,2.027038,1,2,0
2,0,0,2,0,-1,-1,33,33,-1,-1,0.6807850000000001,1,4,0
1,0,0,1,0,-1,-1,7,7,-1,-1,0.351578,1,5,0
2,0,0,2,0,-1,-1,11,11,-1,-1,1.375965,1,4,0
3,0,7,2,0,1,0,57,11,46,14,0.10768,1,4,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.410833,1,2,0
2,1,0,2,1,-1,-1,18,18,-1,-1,0.7419359999999999,1,4,0
2,0,0,2,0,-1,-1,21,21,-1,-1,0.190091,1,2,0
2,3,0,2,3,-1,-1,36,36,-1,-1,0.547967,1,4,0
3,0,2,2,0,1,0,35,21,14,9,1.239717,2,2,0
1,0,1,1,0,0,0,10,9,1,0,0.691129,1,2,0
1,0,0,1,0,-1,-1,14,14,-1,-1,0.263899,1,2,0
1,0,1,1,0,0,0,16,15,1,0,0.402438,2,2,0
1,0,1,1,0,0,0,24,11,13,12,0.235778,2,10,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.5502229999999999,2,2,0
2,0,3,2,0,0,0,46,28,18,2,0.239773,1,2,0
3,0,1,2,0,1,0,54,31,23,22,0.537453,1,2,0
2,0,0,2,0,-1,-1,22,22,-1,-1,0.581004,1,4,0
2,0,0,2,0,-1,-1,26,26,-1,-1,1.552348,1,2,0
2,0,1,2,0,0,0,44,16,28,27,0.225242,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,-1.0,-1,4,0
2,0,0,2,0,-1,-1,20,20,-1,-1,4.3912580000000005,1,2,0
4,0,0,4,0,-1,-1,23,23,-1,-1,0.966823,1,2,0
2,0,1,2,0,0,0,14,13,1,0,0.22877,2,2,0
2,0,0,2,0,-1,-1,11,11,-1,-1,0.263989,1,3,0
2,0,0,2,0,-1,-1,20,20,-1,-1,1.235531,1,2,0
2,1,0,2,1,-1,-1,24,24,-1,-1,0.861298,1,2,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.41399,2,4,0
1,0,2,1,0,0,0,22,11,1,0,0.246368,2,12,0
2,0,1,2,0,0,0,25,24,1,0,0.44242,2,4,0
3,0,1,2,0,1,0,31,20,11,10,0.328947,1,5,0
2,0,1,2,0,0,0,20,19,1,0,0.171841,1,2,0
2,0,1,2,0,0,0,20,15,5,4,0.271891,1,4,0
1,0,1,1,0,0,0,10,9,1,0,1.326519,2,2,0
1,0,0,1,0,-1,-1,19,19,-1,-1,0.674222,1,2,0
1,0,0,1,0,-1,-1,11,11,-1,-1,-1.0,-1,4,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.689967,1,2,0
3,0,0,3,0,-1,-1,24,24,-1,-1,1.426413,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,-1.0,-1,2,0
2,0,0,2,0,-1,-1,21,21,-1,-1,1.282969,1,4,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.324505,1,3,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.064172,1,4,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.5866640000000001,1,2,0
2,0,2,2,0,0,0,70,16,54,48,0.031207,1,3,0
4,0,0,4,0,-1,-1,20,20,-1,-1,0.846133,1,2,0
2,0,0,2,0,-1,-1,21,21,-1,-1,2.465211,1,2,0
4,0,0,4,0,-1,-1,23,23,-1,-1,2.633672,1,2,0
2,0,1,2,0,0,0,14,13,1,0,0.563779,1,2,0
2,3,4,2,0,0,3,44,15,29,17,0.500279,8,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,-1.0,2,2,0
1,2,5,1,0,0,2,44,11,33,0,0.302356,4,8,0
2,0,1,2,0,0,0,23,18,5,4,1.016031,1,3,0
2,1,0,2,1,-1,-1,16,16,-1,-1,2.371346,1,2,0
1,0,0,1,0,-1,-1,16,16,-1,-1,-1.0,-1,4,0
3,0,1,3,0,0,0,18,17,1,0,0.208843,1,3,0
2,0,1,2,0,0,0,13,12,1,0,0.245301,1,2,0
2,0,0,2,0,-1,-1,26,26,-1,-1,0.12518,1,4,0
1,0,0,1,0,-1,-1,15,15,-1,-1,0.288945,2,2,0
2,0,1,2,0,0,0,26,25,1,0,7.704484,1,2,0
2,4,6,2,0,0,4,81,15,66,0,0.334651,1,4,0
2,0,0,2,0,-1,-1,14,14,-1,-1,1.101393,1,2,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.097073,1,2,0
2,3,2,2,0,0,3,45,11,34,28,0.747174,4,4,0
1,0,0,1,0,-1,-1,15,15,-1,-1,0.249217,1,4,0
2,0,0,2,0,-1,-1,20,20,-1,-1,0.178277,1,2,0
2,0,0,2,0,-1,-1,12,12,-1,-1,0.332232,1,2,0
2,0,1,2,0,0,0,25,24,1,0,0.905001,1,4,0
2,0,1,2,0,0,0,89,14,7,6,0.111823,1,4,0
2,0,1,2,0,0,0,18,14,4,3,0.979105,1,4,0
1,0,1,1,0,0,0,15,14,1,0,0.77636,1,3,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.165631,1,4,0
2,0,1,2,0,0,0,18,17,1,0,0.272741,1,2,0
2,0,2,2,0,0,0,27,19,8,0,0.04251,2,2,0
1,0,0,1,0,-1,-1,16,16,-1,-1,0.462913,1,2,0
1,0,0,1,0,-1,-1,15,15,-1,-1,-1.0,-1,2,0
2,0,1,2,0,0,0,40,16,24,23,0.263285,1,2,0
3,0,1,2,0,1,0,24,15,9,8,0.850216,1,4,0
2,0,3,2,0,0,0,35,16,19,0,0.126506,2,5,0
2,0,0,2,0,-1,-1,29,29,-1,-1,0.286275,1,4,0
2,0,1,2,0,0,0,19,18,1,0,0.336967,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.1670829999999999,4,4,0
2,0,1,1,0,1,0,27,16,11,10,-1.0,-1,4,0
3,0,2,3,0,0,0,27,19,8,0,3.187984,1,3,0
1,0,0,1,0,-1,-1,14,14,-1,-1,0.464336,1,2,0
4,0,0,4,0,-1,-1,24,24,-1,-1,1.620186,1,3,0
2,0,3,2,0,0,0,35,16,19,5,0.111509,1,4,0
2,0,0,2,0,-1,-1,19,19,-1,-1,0.299913,1,2,0
2,1,0,2,1,-1,-1,17,17,-1,-1,0.596386,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,1.390645,1,8,0
2,0,0,2,0,-1,-1,21,21,-1,-1,0.41842,1,2,0
2,0,0,2,0,-1,-1,14,14,-1,-1,2.017428,1,2,0
3,0,1,3,0,0,0,26,25,1,0,5.088756,1,2,0
1,0,1,1,0,0,0,9,8,1,0,2.783225,2,2,0
3,0,0,3,0,-1,-1,17,17,-1,-1,0.273795,1,3,0
2,0,0,2,0,-1,-1,16,16,-1,-1,0.031356,1,3,0
2,0,0,2,0,-1,-1,18,18,-1,-1,2.69295,1,2,0
3,0,0,3,0,-1,-1,14,14,-1,-1,0.331791,1,2,0
1,0,0,1,0,-1,-1,10,10,-1,-1,5.594411,2,2,0
3,0,1,3,0,0,0,15,14,1,0,7.184975,-1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,0.40342,1,2,0
3,1,1,2,0,1,1,48,33,15,14,0.286103,1,2,0
3,0,2,2,0,1,0,36,18,18,13,0.62003,2,4,0
2,0,0,2,0,-1,-1,14,14,-1,-1,0.348219,1,4,0
2,0,1,2,0,0,0,102,14,7,6,0.114945,1,4,0
4,0,0,4,0,-1,-1,22,22,-1,-1,0.806178,1,2,0
4,0,0,4,0,-1,-1,23,23,-1,-1,4.130164,1,3,0
2,0,0,2,0,-1,-1,17,17,-1,-1,3.774576,1,4,0
3,0,0,3,0,-1,-1,14,14,-1,-1,-1.0,1,2,0
2,0,0,2,0,-1,-1,22,22,-1,-1,-1.0,1,2,0
1,2,3,1,0,0,2,45,18,27,0,2.167884,1,2,0
2,1,0,2,1,-1,-1,19,19,-1,-1,0.542478,1,2,0
1,0,2,1,0,0,0,21,13,8,0,-1.0,1,2,0
2,0,0,2,0,-1,-1,24,24,-1,-1,0.416847,1,4,0
3,0,1,2,0,1,0,41,12,29,28,-1.0,-1,0,0
2,0,0,2,0,-1,-1,15,15,-1,-1,0.5186109999999999,1,2,0
2,0,0,2,0,-1,-1,18,18,-1,-1,1.105299,1,2,0
3,0,0,3,0,-1,-1,14,14,-1,-1,-1.0,-1,10,0
2,1,0,2,1,-1,-1,21,21,-1,-1,0.144451,1,2,0
1,0,0,1,0,-1,-1,7,7,-1,-1,0.389059,1,2,0
2,0,1,2,0,0,0,22,21,1,0,0.337177,1,4,0
1,0,0,1,0,-1,-1,12,12,-1,-1,0.260282,1,5,0
1,0,1,1,0,0,0,10,9,1,0,0.259409,1,5,0
2,0,1,2,0,0,0,16,13,3,2,0.171341,1,2,0
2,0,1,2,0,0,0,16,15,1,0,0.170568,2,2,0
2,0,2,2,0,0,0,22,14,8,0,0.232239,1,3,0
4,0,0,4,0,-1,-1,25,25,-1,-1,1.466041,1,3,0
1,0,1,1,0,0,0,14,6,8,7,0.260944,4,4,0
3,0,0,3,0,-1,-1,16,16,-1,-1,4.224434,1,4,0
